Pays,Année,Trouble,Prévalence,Sexe
Brazil,2023,Dépression majeure,3.83,Homme
Brazil,2023,Trouble anxieux généralisé,1.71,Les deux
Brazil,2023,Trouble anxieux généralisé,11.35,Femme
Brazil,2023,Trouble anxieux généralisé,5.24,Homme
Brazil,2023,Trouble panique,9.46,Les deux
Brazil,2023,Trouble panique,0.84,Femme
Brazil,2023,Trouble panique,4.99,Homme
Brazil,2023,Phobie sociale,1.22,Les deux
Brazil,2023,Phobie sociale,3.09,Femme
Brazil,2023,Phobie sociale,9.33,Homme
Brazil,2023,Trouble obsessionnel-compulsif (TOC),5.14,Les deux
Brazil,2023,Trouble obsessionnel-compulsif (TOC),6.99,Femme
Brazil,2023,Trouble obsessionnel-compulsif (TOC),7.89,Homme
Brazil,2023,Stress post-traumatique (PTSD),2.5,Les deux
Brazil,2023,Stress post-traumatique (PTSD),11.17,Femme
Brazil,2023,Stress post-traumatique (PTSD),5.07,Homme
Brazil,2023,Schizophrénie,8.84,Les deux
Brazil,2023,Schizophrénie,0.45,Femme
Brazil,2023,Schizophrénie,8.06,Homme
Brazil,2023,Trouble dissociatif,2.56,Les deux
Brazil,2023,Trouble dissociatif,5.35,Femme
Brazil,2023,Trouble dissociatif,4.15,Homme
Brazil,2023,Trouble du sommeil,2.27,Les deux
Brazil,2023,Trouble du sommeil,7.53,Femme
Brazil,2023,Trouble du sommeil,6.82,Homme
Brazil,2023,Trouble somatique,9.57,Les deux
Brazil,2023,Trouble somatique,11.69,Femme
Brazil,2023,Trouble somatique,4.98,Homme
Brazil,2023,Addiction à l’alcool,2.85,Les deux
Brazil,2023,Addiction à l’alcool,4.38,Femme
Brazil,2023,Addiction à l’alcool,0.47,Homme
Brazil,2023,Addiction aux drogues,3.93,Les deux
Brazil,2023,Addiction aux drogues,6.9,Femme
Brazil,2023,Addiction aux drogues,3.63,Homme
Brazil,2023,Addiction au jeu,5.45,Les deux
Brazil,2023,Addiction au jeu,4.26,Femme
Brazil,2023,Addiction au jeu,4.36,Homme
Brazil,2023,Trouble de l’alimentation,7.27,Les deux
Brazil,2023,Trouble de l’alimentation,5.31,Femme
Brazil,2023,Trouble de l’alimentation,1.63,Homme
Brazil,2023,Autisme,0.56,Les deux
Brazil,2023,Autisme,7.37,Femme
Brazil,2023,Autisme,1.39,Homme
Brazil,2023,TDAH,5.84,Les deux
Brazil,2023,TDAH,3.84,Femme
Brazil,2023,TDAH,7.53,Homme
India,2023,Trouble de la personnalité borderline,3.08,Les deux
India,2023,Trouble de la personnalité borderline,5.7,Femme
India,2023,Trouble de la personnalité borderline,3.83,Homme
India,2023,Trouble bipolaire,2.27,Les deux
India,2023,Trouble bipolaire,10.06,Femme
India,2023,Trouble bipolaire,1.03,Homme
India,2023,Dépression majeure,1.11,Les deux
India,2023,Dépression majeure,6.24,Femme
India,2023,Dépression majeure,6.9,Homme
India,2023,Trouble anxieux généralisé,7.19,Les deux
India,2023,Trouble anxieux généralisé,8.11,Femme
India,2023,Trouble anxieux généralisé,10.21,Homme
India,2023,Trouble panique,5.4,Les deux
India,2023,Trouble panique,3.12,Femme
India,2023,Trouble panique,3.75,Homme
India,2023,Phobie sociale,5.48,Les deux
India,2023,Phobie sociale,8.67,Femme
India,2023,Phobie sociale,3.1,Homme
India,2023,Trouble obsessionnel-compulsif (TOC),8.81,Les deux
India,2023,Trouble obsessionnel-compulsif (TOC),3.9,Femme
India,2023,Trouble obsessionnel-compulsif (TOC),9.57,Homme
India,2023,Stress post-traumatique (PTSD),8.61,Les deux
India,2023,Stress post-traumatique (PTSD),2.12,Femme
India,2023,Stress post-traumatique (PTSD),5.8,Homme
India,2023,Schizophrénie,0.73,Les deux
India,2023,Schizophrénie,3.35,Femme
India,2023,Schizophrénie,3.6,Homme
India,2023,Trouble dissociatif,5.86,Les deux
India,2023,Trouble dissociatif,8.93,Femme
India,2023,Trouble dissociatif,7.61,Homme
India,2023,Trouble du sommeil,5.46,Les deux
India,2023,Trouble du sommeil,10.41,Femme
India,2023,Trouble du sommeil,7.69,Homme
India,2023,Trouble somatique,2.08,Les deux
India,2023,Trouble somatique,6.12,Femme
India,2023,Trouble somatique,1.34,Homme
India,2023,Addiction à l’alcool,7.73,Les deux
India,2023,Addiction à l’alcool,0.52,Femme
India,2023,Addiction à l’alcool,1.47,Homme
India,2023,Addiction aux drogues,5.17,Les deux
India,2023,Addiction aux drogues,0.4,Femme
India,2023,Addiction aux drogues,0.42,Homme
India,2023,Addiction au jeu,8.84,Les deux
India,2023,Addiction au jeu,2.02,Femme
India,2023,Addiction au jeu,2.35,Homme
India,2023,Trouble de l’alimentation,7.37,Les deux
India,2023,Trouble de l’alimentation,6.15,Femme
India,2023,Trouble de l’alimentation,9.75,Homme
India,2023,Autisme,4.15,Les deux
India,2023,Autisme,6.34,Femme
India,2023,Autisme,5.94,Homme
India,2023,TDAH,3.07,Les deux
India,2023,TDAH,2.46,Femme
India,2023,TDAH,4.69,Homme
Japan,2023,Trouble de la personnalité borderline,4.02,Les deux
Japan,2023,Trouble de la personnalité borderline,9.74,Femme
Japan,2023,Trouble de la personnalité borderline,9.09,Homme
Japan,2023,Trouble bipolaire,3.28,Les deux
Japan,2023,Trouble bipolaire,1.68,Femme
Japan,2023,Trouble bipolaire,1.8,Homme
Japan,2023,Dépression majeure,2.09,Les deux
Japan,2023,Dépression majeure,0.92,Femme
Japan,2023,Dépression majeure,7.01,Homme
Japan,2023,Trouble anxieux généralisé,1.65,Les deux
Japan,2023,Trouble anxieux généralisé,0.81,Femme
Japan,2023,Trouble anxieux généralisé,7.34,Homme
Japan,2023,Trouble panique,5.32,Les deux
Japan,2023,Trouble panique,2.59,Femme
Japan,2023,Trouble panique,8.27,Homme
Japan,2023,Phobie sociale,3.47,Les deux
Japan,2023,Phobie sociale,7.13,Femme
Japan,2023,Phobie sociale,8.22,Homme
Japan,2023,Trouble obsessionnel-compulsif (TOC),7.53,Les deux
Japan,2023,Trouble obsessionnel-compulsif (TOC),1.73,Femme
Japan,2023,Trouble obsessionnel-compulsif (TOC),2.82,Homme
Japan,2023,Stress post-traumatique (PTSD),4.7,Les deux
Japan,2023,Stress post-traumatique (PTSD),7.18,Femme
Japan,2023,Stress post-traumatique (PTSD),6.37,Homme
Japan,2023,Schizophrénie,2.8,Les deux
Japan,2023,Schizophrénie,2.26,Femme
Japan,2023,Schizophrénie,7.26,Homme
Japan,2023,Trouble dissociatif,3.23,Les deux
Japan,2023,Trouble dissociatif,3.1,Femme
Japan,2023,Trouble dissociatif,10.76,Homme
Japan,2023,Trouble du sommeil,1.14,Les deux
Japan,2023,Trouble du sommeil,4.96,Femme
Japan,2023,Trouble du sommeil,8.04,Homme
Japan,2023,Trouble somatique,2.23,Les deux
Japan,2023,Trouble somatique,5.04,Femme
Japan,2023,Trouble somatique,8.59,Homme
Japan,2023,Addiction à l’alcool,9.5,Les deux
Japan,2023,Addiction à l’alcool,2.28,Femme
Japan,2023,Addiction à l’alcool,7.87,Homme
Japan,2023,Addiction aux drogues,8.97,Les deux
Japan,2023,Addiction aux drogues,5.75,Femme
Japan,2023,Addiction aux drogues,2.54,Homme
Japan,2023,Addiction au jeu,6.68,Les deux
Japan,2023,Addiction au jeu,6.89,Femme
Japan,2023,Addiction au jeu,1.28,Homme
Japan,2023,Trouble de l’alimentation,5.05,Les deux
Japan,2023,Trouble de l’alimentation,8.96,Femme
Japan,2023,Trouble de l’alimentation,5.17,Homme
Japan,2023,Autisme,7.23,Les deux
Japan,2023,Autisme,0.15,Femme
Japan,2023,Autisme,5.92,Homme
Japan,2023,TDAH,8.12,Les deux
Japan,2023,TDAH,1.62,Femme
Japan,2023,TDAH,2.29,Homme
Germany,2023,Trouble de la personnalité borderline,8.73,Les deux
Germany,2023,Trouble de la personnalité borderline,8.06,Femme
Germany,2023,Trouble de la personnalité borderline,6.22,Homme
Germany,2023,Trouble bipolaire,9.71,Les deux
Germany,2023,Trouble bipolaire,0.92,Femme
Germany,2023,Trouble bipolaire,2.67,Homme
Germany,2023,Dépression majeure,6.1,Les deux
Germany,2023,Dépression majeure,2.81,Femme
Germany,2023,Dépression majeure,1.48,Homme
Germany,2023,Trouble anxieux généralisé,2.08,Les deux
Germany,2023,Trouble anxieux généralisé,9.49,Femme
Germany,2023,Trouble anxieux généralisé,8.38,Homme
Germany,2023,Trouble panique,0.52,Les deux
Germany,2023,Trouble panique,6.38,Femme
Germany,2023,Trouble panique,4.27,Homme
Germany,2023,Phobie sociale,7.82,Les deux
Germany,2023,Phobie sociale,8.65,Femme
Germany,2023,Phobie sociale,6.94,Homme
Germany,2023,Trouble obsessionnel-compulsif (TOC),7.7,Les deux
Germany,2023,Trouble obsessionnel-compulsif (TOC),9.97,Femme
Germany,2023,Trouble obsessionnel-compulsif (TOC),3.35,Homme
Germany,2023,Stress post-traumatique (PTSD),5.31,Les deux
Germany,2023,Stress post-traumatique (PTSD),9.45,Femme
Germany,2023,Stress post-traumatique (PTSD),8.49,Homme
Germany,2023,Schizophrénie,7.42,Les deux
Germany,2023,Schizophrénie,3.89,Femme
Germany,2023,Schizophrénie,10.34,Homme
Germany,2023,Trouble dissociatif,7.48,Les deux
Germany,2023,Trouble dissociatif,1.58,Femme
Germany,2023,Trouble dissociatif,5.95,Homme
Germany,2023,Trouble du sommeil,1.2,Les deux
Germany,2023,Trouble du sommeil,8.11,Femme
Germany,2023,Trouble du sommeil,0.92,Homme
Germany,2023,Trouble somatique,3.85,Les deux
Germany,2023,Trouble somatique,7.44,Femme
Germany,2023,Trouble somatique,4.07,Homme
Germany,2023,Addiction à l’alcool,8.42,Les deux
Germany,2023,Addiction à l’alcool,1.46,Femme
Germany,2023,Addiction à l’alcool,4.92,Homme
Germany,2023,Addiction aux drogues,7.08,Les deux
Germany,2023,Addiction aux drogues,0.1,Femme
Germany,2023,Addiction aux drogues,1.86,Homme
Germany,2023,Addiction au jeu,4.05,Les deux
Germany,2023,Addiction au jeu,6.22,Femme
Germany,2023,Addiction au jeu,0.99,Homme
Germany,2023,Trouble de l’alimentation,8.52,Les deux
Germany,2023,Trouble de l’alimentation,4.62,Femme
Germany,2023,Trouble de l’alimentation,8.7,Homme
Germany,2023,Autisme,5.15,Les deux
Germany,2023,Autisme,8.81,Femme
Germany,2023,Autisme,0.66,Homme
Germany,2023,TDAH,1.66,Les deux
Germany,2023,TDAH,2.12,Femme
Germany,2023,TDAH,7.14,Homme
Canada,2023,Trouble de la personnalité borderline,8.36,Les deux
Canada,2023,Trouble de la personnalité borderline,2.8,Femme
Canada,2023,Trouble de la personnalité borderline,2.0,Homme
Canada,2023,Trouble bipolaire,6.92,Les deux
Canada,2023,Trouble bipolaire,1.71,Femme
Canada,2023,Trouble bipolaire,7.63,Homme
Canada,2023,Dépression majeure,5.96,Les deux
Canada,2023,Dépression majeure,8.18,Femme
Canada,2023,Dépression majeure,8.58,Homme
Canada,2023,Trouble anxieux généralisé,5.0,Les deux
Canada,2023,Trouble anxieux généralisé,9.06,Femme
Canada,2023,Trouble anxieux généralisé,9.05,Homme
Canada,2023,Trouble panique,8.63,Les deux
Canada,2023,Trouble panique,0.62,Femme
Canada,2023,Trouble panique,1.78,Homme
Canada,2023,Phobie sociale,6.92,Les deux
Canada,2023,Phobie sociale,8.43,Femme
Canada,2023,Phobie sociale,8.32,Homme
Canada,2023,Trouble obsessionnel-compulsif (TOC),4.75,Les deux
Canada,2023,Trouble obsessionnel-compulsif (TOC),4.01,Femme
Canada,2023,Trouble obsessionnel-compulsif (TOC),6.43,Homme
Canada,2023,Stress post-traumatique (PTSD),4.41,Les deux
Canada,2023,Stress post-traumatique (PTSD),2.16,Femme
Canada,2023,Stress post-traumatique (PTSD),2.77,Homme
Canada,2023,Schizophrénie,7.38,Les deux
Canada,2023,Schizophrénie,10.21,Femme
Canada,2023,Schizophrénie,9.61,Homme
Canada,2023,Trouble dissociatif,0.18,Les deux
Canada,2023,Trouble dissociatif,4.05,Femme
Canada,2023,Trouble dissociatif,1.32,Homme
Canada,2023,Trouble du sommeil,1.25,Les deux
Canada,2023,Trouble du sommeil,8.44,Femme
Canada,2023,Trouble du sommeil,2.07,Homme
Canada,2023,Trouble somatique,8.59,Les deux
Canada,2023,Trouble somatique,10.93,Femme
Canada,2023,Trouble somatique,8.87,Homme
Canada,2023,Addiction à l’alcool,5.1,Les deux
Canada,2023,Addiction à l’alcool,4.44,Femme
Canada,2023,Addiction à l’alcool,1.09,Homme
Canada,2023,Addiction aux drogues,2.54,Les deux
Canada,2023,Addiction aux drogues,8.53,Femme
Canada,2023,Addiction aux drogues,10.19,Homme
Canada,2023,Addiction au jeu,1.8,Les deux
Canada,2023,Addiction au jeu,7.6,Femme
Canada,2023,Addiction au jeu,4.02,Homme
Canada,2023,Trouble de l’alimentation,6.2,Les deux
Canada,2023,Trouble de l’alimentation,3.92,Femme
Canada,2023,Trouble de l’alimentation,7.95,Homme
Canada,2023,Autisme,0.15,Les deux
Canada,2023,Autisme,0.74,Femme
Canada,2023,Autisme,9.72,Homme
Canada,2023,TDAH,7.47,Les deux
Canada,2023,TDAH,9.39,Femme
Canada,2023,TDAH,6.54,Homme
Australia,2023,Trouble de la personnalité borderline,6.19,Les deux
Australia,2023,Trouble de la personnalité borderline,1.37,Femme
Australia,2023,Trouble de la personnalité borderline,10.23,Homme
Australia,2023,Trouble bipolaire,7.55,Les deux
Australia,2023,Trouble bipolaire,8.22,Femme
Australia,2023,Trouble bipolaire,3.0,Homme
Australia,2023,Dépression majeure,1.38,Les deux
Australia,2023,Dépression majeure,8.35,Femme
Australia,2023,Dépression majeure,7.73,Homme
Australia,2023,Trouble anxieux généralisé,8.01,Les deux
Australia,2023,Trouble anxieux généralisé,1.84,Femme
Australia,2023,Trouble anxieux généralisé,2.08,Homme
Australia,2023,Trouble panique,5.18,Les deux
Australia,2023,Trouble panique,11.8,Femme
Australia,2023,Trouble panique,6.54,Homme
Australia,2023,Phobie sociale,2.57,Les deux
Australia,2023,Phobie sociale,2.58,Femme
Australia,2023,Phobie sociale,8.85,Homme
Australia,2023,Trouble obsessionnel-compulsif (TOC),1.13,Les deux
Australia,2023,Trouble obsessionnel-compulsif (TOC),3.31,Femme
Australia,2023,Trouble obsessionnel-compulsif (TOC),7.83,Homme
Australia,2023,Stress post-traumatique (PTSD),4.35,Les deux
Australia,2023,Stress post-traumatique (PTSD),5.25,Femme
Australia,2023,Stress post-traumatique (PTSD),4.03,Homme
Australia,2023,Schizophrénie,2.93,Les deux
Australia,2023,Schizophrénie,6.86,Femme
Australia,2023,Schizophrénie,1.24,Homme
Australia,2023,Trouble dissociatif,6.87,Les deux
Australia,2023,Trouble dissociatif,7.19,Femme
Australia,2023,Trouble dissociatif,0.51,Homme
Australia,2023,Trouble du sommeil,4.94,Les deux
Australia,2023,Trouble du sommeil,2.47,Femme
Australia,2023,Trouble du sommeil,3.99,Homme
Australia,2023,Trouble somatique,2.27,Les deux
Australia,2023,Trouble somatique,3.15,Femme
Australia,2023,Trouble somatique,0.86,Homme
Australia,2023,Addiction à l’alcool,3.38,Les deux
Australia,2023,Addiction à l’alcool,8.48,Femme
Australia,2023,Addiction à l’alcool,0.26,Homme
Australia,2023,Addiction aux drogues,6.89,Les deux
Australia,2023,Addiction aux drogues,9.57,Femme
Australia,2023,Addiction aux drogues,5.32,Homme
Australia,2023,Addiction au jeu,5.56,Les deux
Australia,2023,Addiction au jeu,10.49,Femme
Australia,2023,Addiction au jeu,5.74,Homme
Australia,2023,Trouble de l’alimentation,4.62,Les deux
Australia,2023,Trouble de l’alimentation,7.65,Femme
Australia,2023,Trouble de l’alimentation,6.01,Homme
Australia,2023,Autisme,9.64,Les deux
Australia,2023,Autisme,3.33,Femme
Australia,2023,Autisme,2.02,Homme
Australia,2023,TDAH,4.62,Les deux
Australia,2023,TDAH,0.49,Femme
Australia,2023,TDAH,0.14,Homme
South Africa,2023,Trouble de la personnalité borderline,9.95,Les deux
South Africa,2023,Trouble de la personnalité borderline,5.02,Femme
South Africa,2023,Trouble de la personnalité borderline,6.14,Homme
South Africa,2023,Trouble bipolaire,5.52,Les deux
South Africa,2023,Trouble bipolaire,3.76,Femme
South Africa,2023,Trouble bipolaire,1.46,Homme
South Africa,2023,Dépression majeure,9.95,Les deux
South Africa,2023,Dépression majeure,3.98,Femme
South Africa,2023,Dépression majeure,2.51,Homme
South Africa,2023,Trouble anxieux généralisé,1.25,Les deux
South Africa,2023,Trouble anxieux généralisé,3.6,Femme
South Africa,2023,Trouble anxieux généralisé,2.46,Homme
South Africa,2023,Trouble panique,1.19,Les deux
South Africa,2023,Trouble panique,4.2,Femme
South Africa,2023,Trouble panique,10.5,Homme
South Africa,2023,Phobie sociale,0.84,Les deux
South Africa,2023,Phobie sociale,2.23,Femme
South Africa,2023,Phobie sociale,7.41,Homme
South Africa,2023,Trouble obsessionnel-compulsif (TOC),1.57,Les deux
South Africa,2023,Trouble obsessionnel-compulsif (TOC),5.31,Femme
South Africa,2023,Trouble obsessionnel-compulsif (TOC),1.06,Homme
South Africa,2023,Stress post-traumatique (PTSD),7.54,Les deux
South Africa,2023,Stress post-traumatique (PTSD),3.29,Femme
South Africa,2023,Stress post-traumatique (PTSD),1.39,Homme
South Africa,2023,Schizophrénie,5.27,Les deux
South Africa,2023,Schizophrénie,7.27,Femme
South Africa,2023,Schizophrénie,5.24,Homme
South Africa,2023,Trouble dissociatif,9.62,Les deux
South Africa,2023,Trouble dissociatif,8.77,Femme
South Africa,2023,Trouble dissociatif,5.95,Homme
South Africa,2023,Trouble du sommeil,0.31,Les deux
South Africa,2023,Trouble du sommeil,3.67,Femme
South Africa,2023,Trouble du sommeil,10.23,Homme
South Africa,2023,Trouble somatique,7.09,Les deux
South Africa,2023,Trouble somatique,0.49,Femme
South Africa,2023,Trouble somatique,1.14,Homme
South Africa,2023,Addiction à l’alcool,1.5,Les deux
South Africa,2023,Addiction à l’alcool,0.46,Femme
South Africa,2023,Addiction à l’alcool,1.11,Homme
South Africa,2023,Addiction aux drogues,6.71,Les deux
South Africa,2023,Addiction aux drogues,7.32,Femme
South Africa,2023,Addiction aux drogues,5.79,Homme
South Africa,2023,Addiction au jeu,1.69,Les deux
South Africa,2023,Addiction au jeu,4.86,Femme
South Africa,2023,Addiction au jeu,9.1,Homme
South Africa,2023,Trouble de l’alimentation,7.02,Les deux
South Africa,2023,Trouble de l’alimentation,5.63,Femme
South Africa,2023,Trouble de l’alimentation,8.38,Homme
South Africa,2023,Autisme,0.7,Les deux
South Africa,2023,Autisme,9.47,Femme
South Africa,2023,Autisme,6.37,Homme
South Africa,2023,TDAH,1.82,Les deux
South Africa,2023,TDAH,5.21,Femme
South Africa,2023,TDAH,3.68,Homme
Mexico,2023,Trouble de la personnalité borderline,7.65,Les deux
Mexico,2023,Trouble de la personnalité borderline,5.13,Femme
Mexico,2023,Trouble de la personnalité borderline,0.59,Homme
Mexico,2023,Trouble bipolaire,0.83,Les deux
Mexico,2023,Trouble bipolaire,7.91,Femme
Mexico,2023,Trouble bipolaire,5.45,Homme
Mexico,2023,Dépression majeure,3.33,Les deux
Mexico,2023,Dépression majeure,4.81,Femme
Mexico,2023,Dépression majeure,5.81,Homme
Mexico,2023,Trouble anxieux généralisé,9.77,Les deux
Mexico,2023,Trouble anxieux généralisé,6.6,Femme
Mexico,2023,Trouble anxieux généralisé,2.52,Homme
Mexico,2023,Trouble panique,0.57,Les deux
Mexico,2023,Trouble panique,6.02,Femme
Mexico,2023,Trouble panique,7.28,Homme
Mexico,2023,Phobie sociale,7.43,Les deux
Mexico,2023,Phobie sociale,4.54,Femme
Mexico,2023,Phobie sociale,6.14,Homme
Mexico,2023,Trouble obsessionnel-compulsif (TOC),0.19,Les deux
Mexico,2023,Trouble obsessionnel-compulsif (TOC),2.63,Femme
Mexico,2023,Trouble obsessionnel-compulsif (TOC),7.67,Homme
Mexico,2023,Stress post-traumatique (PTSD),8.54,Les deux
Mexico,2023,Stress post-traumatique (PTSD),0.44,Femme
Mexico,2023,Stress post-traumatique (PTSD),6.6,Homme
Mexico,2023,Schizophrénie,5.07,Les deux
Mexico,2023,Schizophrénie,3.73,Femme
Mexico,2023,Schizophrénie,8.19,Homme
Mexico,2023,Trouble dissociatif,8.11,Les deux
Mexico,2023,Trouble dissociatif,7.68,Femme
Mexico,2023,Trouble dissociatif,8.77,Homme
Mexico,2023,Trouble du sommeil,0.17,Les deux
Mexico,2023,Trouble du sommeil,4.23,Femme
Mexico,2023,Trouble du sommeil,9.49,Homme
Mexico,2023,Trouble somatique,3.16,Les deux
Mexico,2023,Trouble somatique,7.76,Femme
Mexico,2023,Trouble somatique,2.46,Homme
Mexico,2023,Addiction à l’alcool,5.76,Les deux
Mexico,2023,Addiction à l’alcool,3.87,Femme
Mexico,2023,Addiction à l’alcool,6.79,Homme
Mexico,2023,Addiction aux drogues,2.96,Les deux
Mexico,2023,Addiction aux drogues,8.28,Femme
Mexico,2023,Addiction aux drogues,8.31,Homme
Mexico,2023,Addiction au jeu,5.74,Les deux
Mexico,2023,Addiction au jeu,7.79,Femme
Mexico,2023,Addiction au jeu,6.65,Homme
Mexico,2023,Trouble de l’alimentation,6.66,Les deux
Mexico,2023,Trouble de l’alimentation,0.42,Femme
Mexico,2023,Trouble de l’alimentation,3.22,Homme
Mexico,2023,Autisme,1.23,Les deux
Mexico,2023,Autisme,4.7,Femme
Mexico,2023,Autisme,0.36,Homme
Mexico,2023,TDAH,1.86,Les deux
Mexico,2023,TDAH,9.13,Femme
